SSC_CODE_2016,P15_19_Managers,P15_19_Professionals,P15_19_TechnicTrades_Wrs,P15_19_CommunPersnlSvc_W,P15_19_ClericalAdminis_W,P15_19_Sales_W,P15_19_Mach_oper_drivers,P15_19_Labourers,P15_19_Occu_ID_NS,P15_19_Tot,P20_24_Managers,P20_24_Professionals,P20_24_TechnicTrades_W,P20_24_CommunPersnlSvc_W,P20_24_ClericalAdminis_W,P20_24_Sales_W,P20_24_Mach_oper_drivers,P20_24_Labourers,P20_24_Occu_ID_NS,P20_24_Tot,P25_34_Managers,P25_34_Professionals,P25_34_TechnicTrades_W,P25_34_CommunPersnlSvc_W,P25_34_ClericalAdminis_W,P25_34_Sales_W,P25_34_Mach_oper_drivers,P25_34_Labourers,P25_34_Occu_ID_NS,P25_34_Tot,P35_44_Managers,P35_44_Professionals,P35_44_TechnicTrades_W,P35_44_CommunPersnlSvc_W,P35_44_ClericalAdminis_W,P35_44_Sales_W,P35_44_Mach_oper_drivers,P35_44_Labourers,P35_44_Occu_ID_NS,P35_44_Tot,P45_54_Managers,P45_54_Professionals,P45_54_TechnicTrades_W,P45_54_CommunPersnlSvc_W,P45_54_ClericalAdminis_W,P45_54_Sales_W,P45_54_Mach_oper_drivers,P45_54_Labourers,P45_54_Occu_ID_NS,P45_54_Tot,P55_64_Managers,P55_64_Professionals,P55_64_TechnicTrades_W,P55_64_CommunPersnlSvc_W,P55_64_ClericalAdminis_W,P55_64_Sales_W,P55_64_Mach_oper_drivers,P55_64_Labourers,P55_64_Occu_ID_NS,P55_64_Tot,P65_74_Managers,P65_74_Professionals,P65_74_TechnicTrades_W,P65_74_CommunPersnlSvc_W,P65_74_ClericalAdminis_W,P65_74_Sales_W,P65_74_Mach_oper_drivers,P65_74_Labourers,P65_74_Occu_ID_NS,P65_74_Tot,P75_84_Managers,P75_84_Professionals,P75_84_TechnicTrades_W,P75_84_CommunPersnlSvc_W,P75_84_ClericalAdminis_W,P75_84_Sales_W,P75_84_Mach_oper_drivers,P75_84_Labourers,P75_84_Occu_ID_NS,P75_84_Tot,P85_ov_Managers,P85_ov_Professionals,P85_ov_TechnicTrades_W,P85_ov_CommunPersnlSvc_W,P85_ov_ClericalAdminis_W,P85_ov_Sales_W,P85_ov_Mach_oper_drivers,P85_ov_Labourers,P85_ov_Occu_ID_NS,P85_ov_Tot,P_Tot_Managers,P_Tot_Professionals,P_Tot_TechnicTrades_W,P_Tot_CommunPersnlSvc_W,P_Tot_ClericalAdminis_W,P_Tot_Sales_W,P_Tot_Mach_oper_drivers,P_Tot_Labourers,P_Tot_Occu_ID_NS,P_Tot_Tot
SSC50301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,4,0,3,0,0,0,27
SSC50302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50303,0,0,3,3,9,9,3,6,0,31,15,14,26,17,15,28,8,14,0,134,29,99,45,17,38,26,13,28,3,294,10,32,25,5,15,13,5,11,0,118,16,18,27,4,15,3,8,8,0,96,11,7,12,3,16,3,3,5,3,64,0,3,0,0,3,0,0,0,0,12,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,80,166,136,59,120,85,49,66,7,758
SSC50304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6
SSC50305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,5,0,28
SSC50306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,3,0,3,0,0,0,0,5,7,3,3,3,0,0,5,0,0,15,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,8,8,3,9,3,3,0,0,41
SSC50307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,13
SSC50308,0,0,0,6,3,19,0,12,0,35,0,12,19,8,4,8,0,15,0,57,8,29,18,8,11,3,15,9,6,103,20,22,25,8,9,10,20,14,0,127,21,31,21,14,26,3,21,15,3,145,11,11,21,9,14,3,11,16,0,105,0,3,0,3,0,3,3,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,109,104,58,67,53,63,83,4,601
SSC50309,8,0,34,13,15,63,7,40,6,182,0,10,95,46,33,33,22,32,4,276,33,61,151,46,56,32,78,77,11,549,27,52,110,59,55,29,91,95,3,513,58,47,145,65,62,41,141,81,9,650,41,47,80,51,49,25,109,65,12,474,10,14,4,12,9,4,12,22,8,90,4,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,3,178,224,626,291,268,231,465,410,54,2748
SSC50310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,9,0,0,3,0,0,0,0,7,0,5,0,0,3,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,0,0,6,10,0,28
SSC50311,0,0,11,0,0,9,0,0,0,20,0,0,4,0,3,4,3,3,0,20,10,11,12,6,4,7,3,5,0,61,7,15,10,7,12,3,5,8,5,78,9,11,9,10,8,7,14,3,0,68,10,9,9,10,10,7,4,4,0,51,0,3,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,43,52,37,32,42,25,32,5,304
SSC50312,0,0,4,0,0,0,0,0,0,13,0,0,5,3,3,4,0,0,0,15,0,6,3,0,0,0,0,0,0,17,0,3,5,3,0,0,0,0,0,11,0,3,5,7,3,0,3,3,0,26,3,3,8,0,4,3,3,8,0,28,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,26,13,15,11,10,15,0,114
SSC50313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,4,0,15
SSC50314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,12
SSC50315,6,8,16,61,17,87,10,40,3,247,39,191,112,181,119,134,26,68,13,879,242,971,293,204,233,122,66,105,35,2265,248,577,151,102,200,76,25,58,10,1448,230,418,106,92,181,66,51,52,15,1211,179,319,87,66,192,66,38,36,11,999,37,102,17,23,53,29,8,13,8,295,3,11,0,3,3,0,3,4,4,30,0,0,0,0,0,0,0,0,0,3,993,2591,788,731,994,577,228,366,100,7375
SSC50316,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,4,8,0,0,0,0,0,3,3,0,24,19,0,0,0,3,0,0,0,4,29,17,0,3,0,3,0,3,3,0,26,3,0,3,0,0,0,0,3,0,12,4,0,0,3,0,0,3,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,5,12,9,6,0,10,18,4,104
SSC50317,3,5,20,33,7,53,10,33,0,163,4,29,38,47,22,41,5,17,0,206,28,55,35,18,39,15,13,19,9,225,59,94,55,39,46,17,14,8,4,331,101,122,80,55,89,39,19,20,5,535,69,103,56,40,85,40,24,19,0,432,16,26,6,11,16,11,8,4,0,94,0,0,3,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,276,440,296,242,313,205,91,110,26,1999
SSC50318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,11
SSC50319,0,0,13,8,3,18,0,20,0,73,7,6,23,12,17,19,5,19,7,102,9,22,51,23,22,15,12,31,3,183,18,21,40,21,14,23,34,35,9,217,19,24,54,34,24,22,47,31,7,264,16,32,30,39,25,12,37,26,7,232,10,0,9,4,5,0,10,8,3,59,0,0,0,0,4,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,80,103,224,151,118,116,150,164,31,1142
SSC50320,0,3,21,24,11,73,3,19,4,155,3,35,34,25,32,30,6,20,3,197,22,86,76,35,50,8,14,18,3,315,72,104,83,27,56,34,19,27,8,427,98,128,98,51,102,57,29,42,10,619,75,84,63,31,75,33,30,30,7,432,23,15,19,9,11,10,6,15,4,106,0,0,3,0,0,0,0,3,3,10,0,0,0,0,0,0,0,0,3,3,301,452,395,209,339,241,105,183,47,2265
SSC50321,0,0,0,0,0,0,0,3,0,11,0,0,3,0,0,0,0,3,0,7,3,0,8,7,0,3,8,0,0,26,9,3,10,9,3,0,8,10,0,48,8,9,11,9,12,5,14,6,0,70,12,5,7,4,0,3,5,6,0,36,9,0,0,0,3,0,0,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,17,39,25,13,14,30,30,0,205
SSC50322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6
SSC50323,0,0,13,11,7,25,3,16,0,83,3,13,30,43,14,36,14,22,4,184,58,174,139,66,80,40,40,67,9,672,48,165,123,54,71,26,40,60,5,599,42,95,67,55,52,28,51,62,6,453,13,46,37,50,39,15,27,28,4,265,4,15,3,11,18,3,11,11,0,75,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,168,513,419,287,275,174,193,272,28,2336
SSC50324,0,0,3,9,7,13,0,7,0,47,8,18,11,18,8,12,5,13,0,91,12,31,12,12,21,11,3,10,0,120,29,72,14,17,27,11,0,5,0,174,58,90,23,10,30,11,3,3,0,237,37,55,10,10,17,16,3,7,0,155,13,15,5,5,6,0,0,0,0,41,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,157,286,72,80,112,81,16,49,3,868
SSC50325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3
SSC50326,0,0,3,0,0,0,0,3,0,7,0,0,9,0,0,4,0,0,0,19,0,4,10,9,9,3,5,7,0,49,5,4,9,12,10,3,9,5,0,62,5,9,22,7,6,5,21,15,0,96,12,7,6,3,5,0,22,4,4,72,3,0,0,5,0,0,4,3,0,14,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,30,24,62,36,31,21,77,45,6,326
SSC50327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3
SSC50328,3,4,24,19,5,60,11,38,0,156,9,13,77,41,17,60,26,58,9,306,35,51,135,73,52,46,67,58,14,533,31,46,99,64,59,26,46,77,12,472,47,66,89,90,91,43,90,89,17,607,28,54,71,77,62,34,75,52,7,463,4,9,4,15,14,5,3,7,3,63,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,162,242,500,379,293,275,318,373,52,2600
SSC50329,0,0,3,6,0,5,0,3,0,18,0,0,5,3,0,0,0,0,0,18,3,0,15,0,0,3,5,3,0,33,3,0,3,3,0,0,5,3,0,22,9,3,8,3,4,5,13,6,5,60,10,0,4,0,0,0,3,7,0,28,5,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,32,8,44,13,13,15,32,29,4,194
SSC50330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,5,0,0,0,0,0,3,7,0,14,11,0,0,0,0,0,0,0,0,17,4,0,0,0,0,0,0,0,0,7,10,0,0,0,0,0,3,0,0,13,7,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,8,0,0,3,0,5,13,0,73
SSC50331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,10,0,0,0,0,0,0,3,0,16,3,3,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,4,0,3,4,0,0,3,0,42
SSC50332,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,3,3,0,0,0,0,0,5,3,0,14,7,0,4,0,0,0,4,3,0,16,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,5,5,12,5,0,57
SSC50333,0,0,0,4,0,4,0,0,0,11,0,0,0,0,0,4,0,0,0,6,0,5,3,0,4,0,3,4,0,18,3,10,13,3,10,3,5,0,0,46,6,12,18,6,10,3,12,12,0,84,6,14,9,5,10,10,14,5,0,71,0,3,3,0,3,3,0,0,0,19,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,27,39,42,20,30,29,36,30,3,256
SSC50334,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,4,4,0,0,0,0,3,0,18,0,0,0,0,3,0,5,0,0,14,5,0,0,0,3,4,4,3,3,31,11,0,3,0,0,0,3,3,0,19,9,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,10,10,3,6,5,19,8,3,93
SSC50335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC50336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,6,5,0,0,0,0,0,3,0,0,7,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,3,3,0,5,3,3,0,31
SSC50337,0,0,0,0,0,0,0,4,0,0,3,3,3,6,3,3,0,4,0,16,5,12,10,14,5,0,0,16,0,63,3,3,3,5,5,4,0,8,0,31,9,3,0,3,4,0,0,6,0,23,3,0,4,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,19,18,30,20,6,4,31,0,151
SSC50338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50339,0,0,0,0,0,0,0,4,0,8,0,3,5,0,4,3,3,3,0,21,13,13,11,0,6,0,0,12,0,62,12,5,5,5,7,0,13,11,0,69,11,6,15,6,7,6,4,10,0,69,24,10,11,9,10,3,8,7,0,84,9,0,3,0,3,5,11,3,0,32,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,74,43,47,21,41,26,36,49,7,348
SSC50340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,13
SSC50341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50342,0,8,3,48,5,49,3,18,0,136,13,69,26,67,25,36,6,30,7,280,101,394,54,56,54,36,10,20,14,732,148,335,30,16,51,27,6,8,10,642,226,407,30,25,80,35,5,9,14,832,190,326,33,25,64,39,9,8,11,702,76,105,4,9,33,15,0,4,5,249,3,11,0,0,3,3,0,4,5,35,4,3,0,0,0,0,0,0,0,6,758,1651,185,250,324,242,36,105,69,3617
SSC50343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,6,0,3,0,0,6,0,23
SSC50344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,3,0,12
SSC50345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,3,3,3,0,24
SSC50346,0,0,11,7,0,13,4,7,0,39,4,0,3,0,0,9,3,0,0,21,12,31,37,24,13,18,9,17,0,165,54,52,70,19,44,18,7,32,0,296,45,28,28,15,13,13,13,27,5,194,34,19,16,4,16,14,7,23,4,138,24,0,0,0,4,0,0,5,0,38,7,0,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,3,170,139,169,67,94,80,47,119,11,900
SSC50347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,13
SSC50348,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,4,0,0,3,0,0,0,24
SSC50349,3,0,12,20,4,37,3,20,0,110,7,32,62,41,23,44,14,28,7,261,74,219,247,90,122,57,46,71,13,935,71,142,159,71,85,36,36,46,17,660,39,94,97,50,75,33,51,61,15,512,36,67,67,48,64,32,36,42,8,388,4,24,14,12,11,6,7,16,0,95,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,229,566,655,336,394,242,195,289,52,2964
SSC50350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,9,7,0,0,0,0,0,0,0,0,11,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,35
SSC50351,3,0,0,0,0,0,0,3,0,3,3,3,0,0,3,0,0,3,0,8,14,3,6,0,4,0,0,3,0,34,20,3,3,6,0,0,3,5,0,40,23,0,3,4,4,3,9,3,0,51,28,4,0,3,0,0,7,7,0,51,22,0,0,0,0,3,0,3,0,34,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,107,14,19,18,15,8,18,26,4,232
SSC50352,0,23,5,67,15,48,9,30,0,201,11,54,14,123,22,69,17,38,3,348,15,156,20,49,18,18,4,26,3,317,19,85,15,8,6,3,5,18,3,169,21,46,5,9,10,5,0,4,0,102,18,50,6,3,12,12,0,0,3,103,17,24,4,3,3,3,0,0,0,56,8,8,0,0,4,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,109,446,69,261,93,158,36,126,15,1315
SSC50353,0,0,5,0,0,4,0,3,0,10,0,0,4,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,6,7,3,3,3,3,0,0,0,0,21,13,5,6,4,7,0,0,0,0,30,3,11,3,0,3,0,0,0,0,24,4,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,23,16,11,13,10,3,7,0,104
SSC50354,0,0,0,0,0,4,0,0,0,3,0,0,3,0,0,0,0,0,0,4,0,3,4,3,0,0,3,0,0,15,4,3,3,0,0,0,3,0,0,14,3,0,7,3,9,3,13,0,0,30,6,0,0,0,4,0,3,3,0,17,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,18,10,10,4,18,5,3,90
SSC50355,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,6,0,4,3,0,0,0,3,0,17,3,7,0,4,0,3,0,0,0,15,7,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,8,5,3,3,3,0,9,0,58
SSC50356,0,0,4,0,0,0,0,3,0,5,4,0,0,0,0,0,0,0,0,8,4,10,15,3,0,3,3,7,0,40,10,6,0,0,10,0,8,4,0,40,16,3,7,3,8,4,5,6,0,57,3,4,13,4,4,4,3,0,3,44,4,0,4,0,0,0,8,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,25,37,13,23,16,24,17,4,204
SSC50357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,14
SSC50358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,11,0,0,3,0,0,0,0,3,0,5,6,0,0,3,0,0,0,4,0,15,7,0,3,0,0,3,4,0,0,18,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,10,6,4,5,3,6,6,0,66
SSC50359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,3,13
SSC50360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,14
