SSC_CODE_2016,All_inc_NS_Emp_AW,All_inc_NS_E_T,All_inc_NS_UnE_lfw_FTW,All_inc_NS_UnE_lfw_PTW,All_inc_NS_UnE_lfw_Tot,All_inc_NS_T_LF,All_inc_NS_Notin_LF,All_inc_NS_LF_sta_NS,All_inc_NS_Tot,Tot_Emp_WFT,Tot_Emp_WPT,Tot_Emp_AW,Tot_E_T,Tot_UnE_lfw_FTW,Tot_UnE_lfw_PTW,Tot_UnE_lfw_Tot,Tot_T_LF,Tot_Notin_LF,Tot_LF_sta_NS,Tot_Tot
SSC51203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC51207,0,0,0,0,0,0,0,0,0,62,38,5,107,0,5,9,112,38,0,151
SSC51208,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,3
SSC51209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51210,0,0,0,0,0,0,0,3,3,18,8,0,32,0,0,0,35,20,3,54
SSC51211,0,0,0,0,0,0,0,0,0,8,3,0,16,0,0,0,16,5,0,21
SSC51212,0,0,0,0,0,0,0,0,0,14,6,0,25,0,3,3,24,10,0,38
SSC51213,0,0,0,0,0,0,0,0,0,7,10,0,16,0,0,0,16,25,0,41
SSC51214,0,0,0,0,0,0,0,0,0,9,7,4,12,0,0,0,12,0,0,17
SSC51215,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,8
SSC51216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51218,0,0,0,0,0,0,3,0,3,59,35,6,100,6,3,11,106,67,0,179
SSC51219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51220,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,4
SSC51221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51222,0,0,0,0,0,0,0,0,3,76,55,7,138,5,5,13,150,58,3,211
SSC51223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51224,0,0,0,0,0,0,0,0,4,30,18,0,51,0,0,3,52,11,0,67
SSC51225,0,0,0,0,0,0,0,0,0,8,6,0,13,0,0,0,13,11,0,24
SSC51226,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3
SSC51227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC51228,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,3,0,8
SSC51229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51232,0,0,0,0,0,0,0,0,3,7,8,3,12,3,3,8,19,24,0,40
SSC51233,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,4,0,8
SSC51234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC51235,0,0,0,0,0,0,3,3,7,42,56,4,105,13,11,24,128,125,3,253
SSC51236,0,0,0,0,0,0,0,0,0,6,3,0,9,3,0,3,13,10,0,19
SSC51237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SSC51239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC51241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,11
SSC51242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51243,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,4
SSC51244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC51245,0,0,0,0,0,0,0,0,0,3,3,0,12,0,0,0,12,3,0,13
SSC51246,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,3,0,6
SSC51247,0,0,0,0,0,0,0,0,0,6,14,0,23,7,3,12,31,23,0,53
SSC51248,0,0,0,0,0,0,0,0,3,27,10,0,40,0,0,3,38,24,0,64
SSC51249,0,6,0,0,0,6,0,3,9,193,152,24,371,38,27,60,426,235,3,670
SSC51250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3
SSC51252,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3
SSC51253,0,0,0,0,0,0,0,0,0,0,9,0,8,0,0,0,8,0,0,8
SSC51254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51257,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,11,16,0,29
SSC51258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7
SSC51260,0,0,0,0,0,0,0,0,3,68,46,9,119,12,4,15,125,83,0,217
SSC51261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51264,0,0,0,0,0,0,0,0,0,9,7,0,13,0,4,6,18,5,0,26
SSC51265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51266,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,6,0,0,6
SSC51267,0,0,0,0,0,0,3,4,10,110,93,10,219,20,15,38,248,107,3,361
SSC51268,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,6,0,12
SSC51269,0,0,0,0,0,0,8,8,17,25,25,0,51,11,11,18,67,94,8,169
SSC51270,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,5,3,0,13
SSC51271,0,0,0,0,0,0,4,0,4,13,25,8,46,3,3,8,54,30,0,89
SSC51272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC51276,0,0,0,0,0,0,0,3,0,51,44,6,101,8,11,18,119,84,3,204
SSC51277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC51279,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,3
SSC51280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51282,0,0,0,0,0,0,0,0,0,6,0,0,7,0,0,0,7,0,0,7
SSC51283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51285,4,4,0,0,0,3,3,0,6,63,57,16,136,12,8,27,160,77,0,236
SSC51286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51287,0,3,0,0,0,3,0,0,3,75,46,7,134,9,3,12,147,67,0,215
SSC51288,0,0,0,0,0,3,5,6,11,92,58,9,164,13,14,25,187,137,9,332
SSC51289,0,0,0,0,0,0,0,0,0,9,4,0,13,0,0,0,15,3,0,21
SSC51290,0,0,0,0,0,0,5,10,12,196,145,18,365,39,21,60,423,272,8,705
SSC51291,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,7,0,10
SSC51292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51293,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,0,0,3
SSC51294,0,0,0,0,0,0,0,0,3,11,4,0,19,3,9,9,24,29,4,60
SSC51295,0,0,0,0,0,0,0,0,0,12,3,0,17,0,0,0,18,5,0,19
SSC51296,0,0,0,0,0,0,0,0,0,7,7,0,12,0,0,0,10,11,0,18
SSC51297,0,3,0,0,0,3,0,0,3,75,62,3,137,5,6,5,144,57,0,205
SSC51298,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,0,4
SSC51299,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,3,0,6
SSC51300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51301,0,0,0,0,0,0,0,0,0,28,23,3,53,3,0,3,63,33,0,94
SSC51302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51305,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,4
SSC51306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC51308,0,0,0,0,0,0,3,3,5,75,71,8,146,11,15,28,176,130,3,313
SSC51309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6
SSC51310,0,0,0,0,0,0,0,0,0,31,16,3,49,0,0,3,50,23,0,73
SSC51311,0,0,0,0,0,0,0,0,0,24,23,0,45,0,0,3,45,24,0,70
SSC51312,0,0,0,0,0,0,0,0,0,10,4,0,14,3,0,3,19,5,0,25
SSC51313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51317,0,0,0,0,0,0,0,0,0,7,13,0,21,3,0,3,25,9,0,39
SSC51318,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3
SSC51319,0,4,0,0,0,3,4,3,9,197,165,13,376,18,11,30,410,134,6,541
SSC51320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51321,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,11
SSC51322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC51326,0,3,0,0,0,3,0,0,3,129,112,12,258,22,19,36,291,99,0,397
SSC51327,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,6,0,13
SSC51328,0,0,0,0,0,0,0,0,0,8,12,4,30,3,0,6,34,27,0,57
SSC51329,0,0,0,0,0,0,7,0,3,133,119,10,259,31,18,46,308,176,3,479
SSC51330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC51331,0,0,0,0,0,0,0,0,0,3,4,0,12,0,3,0,12,0,0,12
SSC51332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51334,0,0,0,0,0,0,0,0,0,45,46,6,98,4,0,3,100,42,0,146
SSC51335,0,3,0,0,0,3,0,0,3,56,35,3,98,5,6,9,103,46,0,148
SSC51336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51337,0,0,0,0,0,0,0,0,4,39,44,7,87,7,5,10,103,63,0,169
SSC51338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51340,0,0,0,0,0,0,0,0,0,23,13,6,33,3,3,5,40,23,0,57
SSC51341,0,0,0,0,0,0,0,0,0,34,24,7,69,3,5,7,72,25,0,100
SSC51342,0,0,0,0,0,0,0,3,3,11,12,0,17,4,4,3,20,17,4,39
SSC51343,0,0,0,0,0,0,0,0,4,47,31,5,83,3,12,9,95,48,0,145
SSC51344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51348,0,0,0,0,0,0,0,0,0,38,17,0,63,0,0,0,62,33,0,96
SSC51349,0,0,0,0,0,0,0,0,0,66,42,3,116,3,3,6,118,45,0,167
SSC51350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51351,0,0,0,0,0,0,0,0,0,20,13,3,36,3,0,3,44,23,0,68
SSC51352,0,0,0,0,0,0,4,3,7,101,109,6,217,9,12,20,239,118,5,362
SSC51353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51354,0,0,0,0,0,0,0,0,3,16,5,0,22,0,3,4,33,15,0,50
SSC51355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51357,0,0,0,0,0,0,0,0,0,28,27,3,57,9,0,9,65,31,4,104
SSC51358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC51360,0,0,0,0,0,0,0,0,0,56,41,0,96,8,3,14,108,48,0,152
SSC51361,0,0,0,0,0,0,8,3,6,92,39,15,150,9,3,20,163,124,3,296
SSC51362,0,0,0,0,0,0,0,3,5,66,29,10,100,13,8,21,122,65,8,193
SSC51363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51366,0,0,0,0,0,0,3,3,8,91,63,7,161,10,20,22,191,111,6,302
SSC51367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4
SSC51369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51370,0,0,0,0,0,0,0,0,0,87,72,8,171,13,4,18,189,82,3,271
SSC51371,0,3,0,0,0,3,0,0,3,3,4,0,7,0,0,0,7,0,0,9
SSC51372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51379,0,4,0,0,0,4,0,0,4,28,28,4,60,11,6,14,71,46,0,120
SSC51380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51382,0,0,0,0,0,0,0,3,4,11,0,4,13,5,0,4,24,12,3,34
SSC51383,0,0,0,0,0,0,0,0,3,116,71,3,186,10,9,16,201,78,0,280
SSC51384,0,0,0,0,0,0,3,4,9,30,23,3,52,13,4,15,72,75,4,144
SSC51385,0,3,0,0,0,3,4,4,14,118,118,14,239,20,13,32,277,184,6,467
SSC51386,0,0,0,0,0,0,3,0,5,39,48,5,84,3,4,11,93,72,0,166
SSC51387,0,0,0,0,0,0,0,0,0,3,3,0,7,0,0,0,7,0,0,7
SSC51388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC51389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51390,0,0,0,0,0,0,0,0,0,14,8,0,17,8,3,11,25,54,0,77
SSC51391,0,0,0,0,0,0,3,0,4,46,41,0,92,8,3,11,100,59,0,164
SSC51392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51393,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,6,0,13
SSC51394,0,3,0,0,0,3,0,0,3,85,68,5,155,12,0,13,163,94,3,262
SSC51395,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,7
SSC51396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51397,0,0,0,0,0,0,0,0,0,29,16,3,47,0,3,3,46,18,0,67
SSC51398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51399,0,0,0,0,0,0,0,0,0,7,12,3,18,0,0,5,18,7,0,30
SSC51400,0,0,0,0,0,0,0,0,0,9,4,0,9,0,0,0,10,8,0,18
SSC51401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51402,0,0,0,0,0,0,6,0,3,69,61,3,131,16,8,17,153,83,0,237
SSC51403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,15
SSC51405,0,0,0,0,0,0,0,0,3,111,59,5,167,13,4,16,184,54,3,243
SSC51406,3,4,0,0,0,4,4,0,11,132,92,8,229,20,14,33,261,85,3,345
SSC51407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51408,0,0,0,0,0,0,0,0,0,28,15,0,38,3,3,8,50,24,0,78
SSC51409,0,3,0,0,0,3,0,3,7,158,82,9,250,18,12,23,275,160,7,441
SSC51410,0,0,0,0,0,0,0,0,0,31,21,3,59,3,0,4,58,30,3,91
SSC51411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC51412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC51414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51419,0,0,0,0,0,0,3,0,7,3,0,0,3,0,0,0,4,16,3,19
SSC51420,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,4,6,0,10
SSC51421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5
SSC51423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51424,0,0,0,0,0,0,0,0,0,129,69,7,212,11,4,15,225,62,3,294
SSC51425,0,0,0,0,0,0,3,0,4,14,5,3,24,0,3,3,28,19,0,50
SSC51426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC51427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5
SSC51429,0,0,0,0,0,0,0,3,3,0,0,3,6,0,0,3,7,10,3,25
SSC51430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8
